이화정|6|기술의 전시가 스토리를 추월
허남웅|6|뿌리 없는 이미지 위에서 뿌리 찾는 서사의 아이러니
임수연|5|덱스터스튜디오의 VFX 기술 포트폴리오
이주현|7|잘하는 것과 하고 싶은 것이 맞아떨어졌을 때 
송형국|6|거창한 구원보다 단 한 사람의 인간다운 삶을 기원하는 태도
김현수|6|저승에선 환생을, 이승에선 천만을
김소미|6|지옥을 뛰어다니는 공룡처럼 현란하고 덧없다
김성훈|8|용서를 구하기가 얼마나 어려운 일인가
