"<dt><font color=""ogange""><b>[부산 전시 특가]</b></font><br/>Heritage 일렉기타 H-137SC TV Yellow 1피스 마호가니 바디 / 롤라 P90 솝바픽업 장착</dt>"
<dt>Heritage 일렉기타 H-150 Vintage Cherry Sunburst</dt>
<dt>Heritage 일렉기타 H-150 Bigsby Ebony</dt>
<dt>Heritage 일렉기타 H-535 SEMI-HOLLOW Trans Cherry</dt>
<dt>Heritage 일렉기타 H-530 HOLLOW Antique Natural</dt>
<dt>Heritage 일렉기타 H-535 SEMI-HOLLOW Original Sunburst</dt>
<dt>Heritage 일렉기타 HCS H-150 Dirty Lemon Burst</dt>
<dt>Heritage 일렉기타 HCS H-150 Artisan Aged Dirty Lemon Burst</dt>
<dt>Heritage 일렉기타 HCS H-150 Artisan Aged Dark Cherry Sunburst</dt>
<dt>Heritage 일렉기타 H-150 Dirty Lemon Burst</dt>
