유지나|7|권력의 폭력을 광대놀이로 파고든다
황진미|6|슬랩스틱을 강화한 조선시대판 <데이브>?
이용철|8|아름다운 상상과 연기들의 만남
이동진|8|반듯하고 번듯하다. 대중영화의 모범적 화술과 연기
송경원|7|올해 사극의 왕(이 되고 싶소이다)
박평식|6|익숙해진 설정들로 짠하게 흔든다
김혜리|7|각본도 연기도 대중영화의 정석, 과도하리만큼
